bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
819138239,1067331159,FB,FB,22447,19437,19743,22427,19436,19756,0.966,0.998555
819138239,1067331159,FB,FB,22464,20809,19959,22445,20806,19966,0.96,0.955562
819138239,1067331159,FB,FB,23213,20858,19769,23218,20872,19762,0.966,0.984662
819138239,1067331159,FB,FB,22951,19831,19046,22953,19837,19033,0.916,0.998785
819138239,1067331159,FB,FB,23233,19810,19609,23226,19782,19610,0.831,0.383774
819138239,1067331159,FB,FB,23742,22299,20306,23740,22275,20313,0.519,0.333089
819138239,1067331159,FB,FB,22693,19397,19325,22688,19413,19324,0.96,0.943891
819138239,1067331159,FB,FB,22424,19389,19719,22442,19395,19706,0.933,0.968634
819138239,1067331159,FB,FB,22936,20277,18376,22938,20277,18359,0.989,0.969721
819138239,1067331159,FB,FB,23245,19787,19617,23230,19781,19613,0.918,0.285834
819138239,1067331159,FB,FB,23264,19768,19609,23226,19782,19612,0.813,0.217763
819138239,1067331159,FB,FB,22915,20920,19836,22938,20920,19840,0.985,0.994878
819138239,1067331159,FB,FB,23601,21128,19865,23594,21124,19880,0.981,0.996868
819138239,1067331159,FB,FB,23779,21646,19937,23756,21658,19930,0.954,0.900256
819138239,1067331159,FB,FB,23193,20184,18732,23180,20197,18741,0.938,0.992561
819138239,1067331159,FB,FB,22828,20440,19584,22831,20455,19581,0.979,0.948829
819138239,1067331159,FB,FB,23845,21991,20225,23869,21972,20220,0.994,0.826649
819138239,1067331159,FB,FB,23609,21327,19413,23622,21344,19419,0.882,0.85823
819138239,1067331159,FB,FB,23314,20230,18737,23321,20249,18749,0.966,0.99692
819073675,1067331159,FB,FB,28330,21229,19916,28325,21241,19926,0.967,0.955174
819073675,1067331159,FB,FB,28597,21587,19759,28618,21587,19751,0.876,0.965211
817346903,1067331159,FB,FB,22914,19492,18675,22901,19472,18707,0.993,0.4632934
817346903,1067331159,FB,FB,22650,19673,19823,22643,19652,19827,0.988,0.998407
817346903,1067331159,FB,FB,23264,19092,19590,23263,19089,19606,0.945,0.977539
817346903,1067331159,FB,FB,24405,21715,19881,24406,21736,19873,0.986,0.983441
817346903,1067331159,FB,FB,23082,20718,19691,23093,20729,19682,0.99,0.990569
817346903,1067331159,FB,FB,24314,21731,19849,24325,21749,19872,0.987,0.89188
817346903,1067331159,FB,FB,23753,20508,19366,23745,20492,19385,0.96,0.937116
817346903,1067331159,FB,FB,23149,18606,19500,23154,18628,19505,0.998,0.953012
817346903,1067331159,FB,FB,22693,20315,19441,22675,20324,19464,0.993,0.727827
817346903,1067331159,FB,FB,23876,20601,19368,23874,20619,19382,0.987,0.863886
817346903,1067331159,FB,FB,23192,19114,19605,23183,19121,19627,0.943,0.981173
817346903,1067331159,FB,FB,23992,21647,19555,23962,21644,19551,0.986,0.47231412
817346903,1067331159,FB,FB,23548,21345,19496,23531,21341,19517,0.966,0.885946
817346903,1067331159,FB,FB,22258,19485,19640,22257,19515,19643,0.986,0.693458
817346903,1067331159,FB,FB,23841,20419,19546,23828,20432,19533,0.99,0.894932
817346903,1067331159,FB,FB,23301,20028,18536,23313,20040,18520,0.991,0.976163
817346903,1067331159,FB,FB,22976,20890,19831,22954,20891,19826,0.976,0.610193
817346903,1067331159,FB,FB,23306,19529,18845,23303,19545,18855,0.989,0.969598
817346903,1067331159,FB,FB,22622,21025,19031,22604,21035,19022,0.988,0.888791
817346903,1067331159,FB,FB,23033,19548,18848,23042,19519,18832,0.973,0.674205
817346903,1067331159,FB,FB,22205,19239,19719,22183,19223,19712,0.881,0.738738
817346903,1067331159,FB,FB,23135,20681,19760,23132,20699,19740,0.985,0.733642
817346903,1067331159,FB,FB,24324,20715,19336,24303,20710,19341,0.991,0.662695
817346903,1067331159,FB,FB,23045,20591,19763,23049,20572,19756,0.972,0.77223
817346903,1067331159,FB,FB,23062,20875,19885,23060,20861,19898,0.994,0.975725
817346903,1067331159,FB,FB,23434,20138,18457,23434,20111,18450,0.959,0.83715
817346903,1067331159,FB,FB,23708,20517,19310,23688,20520,19307,0.987,0.987396
817346903,1067331159,FB,FB,22993,19994,19013,22981,20015,19014,0.994,0.877064
817346903,1067331159,FB,FB,24396,21396,19822,24395,21402,19796,0.982,0.657941
817346903,1067331159,FB,FB,22266,19397,19654,22281,19406,19631,0.957,0.949468
817346903,1067331159,FB,FB,23632,21435,19312,23623,21407,19306,0.771,0.269228
817346903,1067331159,FB,FB,22831,19767,19741,22815,19767,19732,0.962,0.964863
817346903,1067331159,FB,FB,22846,18890,19342,22823,18889,19348,0.989,0.983385
817346903,1067331159,FB,FB,23410,20193,18465,23395,20179,18465,0.976,0.862662
817346903,1067331159,FB,FB,22812,18748,19445,22813,18720,19456,0.977,0.899624
817346903,1067331159,FB,FB,24376,20710,19374,24366,20700,19383,0.988,0.968773
817346903,1067331159,FB,FB,22992,20868,19718,23008,20861,19718,0.635,0.405557
817346903,1067331159,FB,FB,23541,20175,18458,23563,20174,18445,0.993,0.800319
817346903,1067331159,FB,FB,22971,19568,18738,22972,19590,18703,0.983,0.725984
817346903,1067331159,FB,FB,23018,19216,19607,23001,19234,19610,0.975,0.896745
817346903,1067331159,FB,FB,22411,19440,19720,22433,19439,19707,0.983,0.969873
817346903,1067331159,FB,FB,22872,18797,19435,22898,18793,19403,0.999,0.514114
817346903,1067331159,FB,FB,23760,20680,19206,23769,20669,19193,0.93,0.627033
817346903,1067331159,FB,FB,24419,21827,19993,24401,21827,19988,0.986,0.778106
817346903,1067331159,FB,FB,22877,18972,19430,22899,18969,19413,0.995,0.874155
817346903,1067331159,FB,FB,23825,20683,19209,23825,20690,19189,0.98,0.937215
817346903,1067331159,FB,FB,23738,21813,19695,23743,21805,19679,0.988,0.996593
817346903,1067331159,FB,FB,23598,20169,18526,23605,20180,18501,0.959,0.756693
817346903,1067331159,FB,FB,24334,20635,19294,24320,20612,19299,0.993,0.861757
817346903,1067331159,FB,FB,23026,19504,18849,23044,19502,18841,0.895,0.999044
817346903,1067331159,FB,FB,24558,21779,19851,24549,21748,19841,0.988,0.516716
817346903,1067331159,FB,FB,23451,20688,18466,23475,20680,18464,0.986,0.977016
817346903,1067331159,FB,FB,23594,21350,19421,23617,21340,19423,0.998,0.45799905
817346903,1067331159,FB,FB,22337,19513,19660,22329,19525,19645,0.979,0.987547
817346903,1067331159,FB,FB,22969,19977,18892,22954,19970,18903,0.998,0.968377
817346903,1067331159,FB,FB,24378,21536,19729,24384,21537,19714,0.891,0.899739
817346903,1067331159,FB,FB,23671,21895,19672,23686,21901,19658,0.99,0.812173
817346903,1067331159,FB,FB,22754,18854,19413,22756,18871,19405,0.959,0.998734
817346903,1067331159,FB,FB,22979,21337,19651,22991,21323,19666,0.983,0.956837
817346903,1067331159,FB,FB,22948,19600,18794,22956,19611,18809,0.989,0.871787
817346903,1067331159,FB,FB,22242,19496,19678,22230,19502,19698,0.928,0.991354
817346903,1067331159,FB,FB,23518,20095,19443,23506,20110,19440,0.966,0.975929
817346903,1067331159,FB,FB,22232,19178,19784,22221,19189,19793,0.864,0.990392
817346903,1067331159,FB,FB,23749,20503,19211,23745,20482,19213,0.907,0.85204
817346903,1067331159,FB,FB,22264,19164,19799,22251,19168,19811,0.979,0.998903
817346903,1067331159,FB,FB,24455,21480,19824,24479,21471,19823,0.971,0.959645
817346903,1067331159,FB,FB,24458,21608,19894,24460,21613,19875,0.574,0.49279
817346903,1067331159,FB,FB,23647,21447,19280,23634,21431,19274,0.994,0.99064
817346903,1067331159,FB,FB,22220,19368,19720,22239,19368,19727,0.984,0.997691
817346903,1067331159,FB,FB,23965,20513,19928,23957,20509,19918,0.758,0.725
817346903,1067331159,FB,FB,23469,21315,19597,23462,21329,19569,0.99,0.705157
817346903,1067331159,FB,FB,23036,19132,19653,23011,19144,19668,0.932,0.425572
817346903,1067331159,FB,FB,23547,20131,19516,23529,20147,19522,0.949,0.911851
786989395,1067331159,FB,FB,23310,18478,18899,23293,18480,18885,0.973,0.990376
786989348,1067331159,FB,FB,24746,21752,20050,24755,21747,20031,0.968,0.963143
786013856,1067331159,FB,FB,29282,22152,20394,29268,22158,20391,0.949,0.716726
786013856,1067331159,FB,FB,29505,22476,20509,29505,22480,20523,0.964,0.991105
786013856,1067331159,FB,FB,28944,22728,20457,28947,22709,20455,0.92,0.994466
786013856,1067331159,FB,FB,28587,22956,20552,28595,22964,20542,0.923,0.924606
786013856,1067331159,FB,FB,28625,22911,20531,28623,22882,20534,0.859,0.735031
786013856,1067331159,FB,FB,29424,22463,20393,29415,22442,20385,0.886,0.715714
786013856,1067331159,FB,FB,30193,22297,20733,30193,22284,20715,0.903,0.882221
786013856,1067331159,FB,FB,30164,22304,20684,30148,22272,20671,0.976,0.675841
786013856,1067331159,FB,FB,28944,22722,20560,28941,22710,20552,0.928,0.993057
786013856,1067331159,FB,FB,30595,21709,20636,30627,21725,20645,0.978,0.653309
786013856,1067331159,FB,FB,29272,22782,20639,29264,22774,20627,0.741,0.91
786013856,1067331159,FB,FB,30224,22239,19697,30232,22256,19696,0.99,0.861078
786013856,1067331159,FB,FB,30649,21350,20585,30631,21343,20599,0.877,0.754446
786013856,1067331159,FB,FB,28060,22456,20208,28078,22460,20205,0.987,0.969566
786013856,1067331159,FB,FB,30736,21041,19935,30732,21021,19929,0.996,0.955616
786013856,1067331159,FB,FB,29684,22475,20435,29704,22490,20424,0.99,0.526258
786013856,1067331159,FB,FB,30982,20696,19871,30972,20691,19878,0.97,0.8061
786013856,1067331159,FB,FB,30208,22175,21013,30210,22164,21000,0.954,0.975836
786013856,1067331159,FB,FB,30576,21299,20462,30576,21316,20456,0.964,0.924107
786013856,1067331159,FB,FB,30092,22193,19926,30111,22175,19920,0.975,0.859929
786013856,1067331159,FB,FB,30180,22259,19726,30162,22259,19730,0.793,0.3982
786013856,1067331159,FB,FB,29793,22166,20490,29777,22158,20489,0.913,0.977286
786013856,1067331159,FB,FB,29262,22584,20661,29277,22602,20663,0.954,0.829496
786013856,1067331159,FB,FB,29965,22050,20413,29961,22052,20389,0.8,0.984016
786013856,1067331159,FB,FB,29268,22184,20424,29296,22194,20417,0.901,0.330146
786013856,1067331159,FB,FB,28654,22839,20552,28639,22846,20540,0.952,0.980429
786013856,1067331159,FB,FB,30303,21617,19921,30308,21627,19933,0.885,0.863347
786013856,1067331159,FB,FB,30650,21372,20538,30653,21385,20528,0.987,0.729097
786013856,1067331159,FB,FB,29481,22442,20557,29485,22454,20568,0.96,0.99636
786013856,1067331159,FB,FB,29577,21766,20497,29557,21766,20489,0.945,0.926957
786013856,1067331159,FB,FB,30128,21664,19970,30141,21648,19979,0.988,0.46064067
786013856,1067331159,FB,FB,30590,21092,19605,30583,21096,19618,0.982,0.835803
786013856,1067331159,FB,FB,30180,22075,19255,30201,22060,19257,0.99,0.903306
786013856,1067331159,FB,FB,28124,22167,20232,28129,22158,20244,0.988,0.913836
786013856,1067331159,FB,FB,28433,22796,20560,28433,22796,20541,0.959,0.996718
786013856,1067331159,FB,FB,30523,20990,19851,30525,20970,19864,0.974,0.89892
786013856,1067331159,FB,FB,28146,22200,20234,28166,22176,20227,0.879,0.688592
786013856,1067331159,FB,FB,28506,22296,20444,28514,22315,20432,0.963,0.939051
786013856,1067331159,FB,FB,29251,22166,20435,29243,22151,20447,0.69,0.43998
786013856,1067331159,FB,FB,28463,22246,20318,28447,22260,20323,0.975,0.953222
786013856,1067331159,FB,FB,28457,22707,20521,28467,22704,20503,0.94,0.967281
786013856,1067331159,FB,FB,30239,21651,19821,30222,21632,19830,0.989,0.786811
786013856,1067331159,FB,FB,30243,21913,19103,30243,21930,19112,0.984,0.757895
786013856,1067331159,FB,FB,29808,22152,19700,29808,22164,19708,0.962,0.994594
786013856,1067331159,FB,FB,30204,21941,19122,30217,21954,19126,0.93,0.983706
786013856,1067331159,FB,FB,30955,21021,19792,30960,21041,19806,0.971,0.899228
786013856,1067331159,FB,FB,31186,20841,19126,31172,20861,19123,0.988,0.578025
786013856,1067331159,FB,FB,29308,21543,20138,29315,21547,20154,0.87,0.908744
786013856,1067331159,FB,FB,31202,20833,19117,31210,20845,19111,0.863,0.763
786013856,1067331159,FB,FB,28339,22480,20374,28341,22500,20387,0.921,0.863213
786013856,1067331159,FB,FB,28959,22842,20434,28941,22843,20423,0.923,0.892897
786013856,1067331159,FB,FB,30150,22005,19055,30146,22031,19059,0.538,0.361632
786013856,1067331159,FB,FB,31085,20811,19106,31081,20819,19091,0.971,0.97069
786013856,1067331159,FB,FB,29192,21543,20153,29176,21549,20140,0.97,0.975908
786013856,1067331159,FB,FB,30629,21717,20691,30636,21725,20666,0.935,0.931731
786013856,1067331159,FB,FB,30134,22194,20897,30148,22179,20880,0.93,0.911616
786013856,1067331159,FB,FB,30091,22052,19290,30089,22064,19296,0.984,0.989367
786013856,1067331159,FB,FB,28506,22221,20397,28508,22207,20414,0.967,0.898626
786013856,1067331159,FB,FB,29993,22385,20715,29972,22415,20688,0.878,0.861391
786013856,1067331159,FB,FB,29968,22326,20773,29973,22306,20772,0.952,0.964478
786013856,1067331159,FB,FB,30310,21587,19822,30297,21577,19818,0.971,0.824931
786013856,1067331159,FB,FB,30011,22215,20397,30020,22204,20403,0.973,0.76278
786013856,1067331159,FB,FB,29280,22827,20731,29253,22801,20716,0.955,0.576901
786013856,1067331159,FB,FB,29641,22341,20445,29641,22333,20462,0.98,0.87777
786013856,1067331159,FB,FB,29639,21820,20461,29620,21824,20447,0.919,0.974349
786013856,1067331159,FB,FB,30041,22255,19526,30063,22255,19521,0.956,0.940336
786013856,1067331159,FB,FB,31177,20736,19077,31195,20713,19038,0.993,0.834586
786013856,1067331159,FB,FB,29849,21694,20454,29862,21685,20445,0.947,0.922634
786013856,1067331159,FB,FB,29253,21619,20040,29262,21610,20028,0.946,0.943483
786013856,1067331159,FB,FB,31116,20556,19234,31117,20541,19243,0.951,0.914655
786013856,1067331159,FB,FB,31270,20769,19091,31279,20762,19053,0.979,0.917111
786013856,1067331159,FB,FB,28375,22430,20372,28366,22426,20358,0.76,0.983
786013856,1067331159,FB,FB,30338,21864,20830,30337,21867,20845,0.902,0.536682
786013856,1067331159,FB,FB,30609,21220,20477,30594,21198,20474,0.944,0.739735
786013856,1067331159,FB,FB,30287,22216,19782,30298,22240,19800,0.958,0.751741
786013856,1067331159,FB,FB,30100,22005,19300,30117,21986,19287,0.99,0.717092
786013856,1067331159,FB,FB,30039,22357,20697,30041,22380,20718,0.932,0.343603
786013801,1067331159,FB,FB,30005,22112,20221,30016,22110,20206,0.976,0.997613
786013801,1067331159,FB,FB,30337,20533,20306,30329,20548,20317,0.957,0.45983544
786013801,1067331159,FB,FB,31420,20634,19417,31420,20622,19428,0.993,0.740787
786013801,1067331159,FB,FB,30010,22057,19744,30015,22063,19759,0.983,0.905108
786013801,1067331159,FB,FB,30198,20036,20112,30209,20027,20127,0.983,0.904996
786013801,1067331159,FB,FB,30245,20071,20103,30256,20055,20110,0.916,0.948877
786013801,1067331159,FB,FB,30154,20569,20082,30162,20561,20096,0.517,0.414183
786013801,1067331159,FB,FB,30104,20055,20140,30102,20035,20139,0.99,0.908857
786013801,1067331159,FB,FB,29697,21223,20183,29706,21213,20195,0.997,0.997748
786013801,1067331159,FB,FB,30115,20604,20108,30138,20632,20106,0.985,0.639522
786013801,1067331159,FB,FB,30455,20979,20067,30472,20967,20052,0.987,0.975153
786013801,1067331159,FB,FB,28864,22406,20298,28842,22396,20306,0.974,0.872273
786013801,1067331159,FB,FB,29212,22596,20482,29207,22614,20469,0.943,0.83579
786013801,1067331159,FB,FB,31298,20536,19303,31286,20537,19294,0.938,0.932842
786013801,1067331159,FB,FB,30011,21733,20671,30013,21712,20666,0.987,0.845862
786013801,1067331159,FB,FB,28701,21528,19941,28706,21525,19980,0.979,0.425596
786013801,1067331159,FB,FB,28556,21726,20027,28546,21721,20043,0.969,0.835978
786013801,1067331159,FB,FB,28549,22185,19652,28560,22172,19656,0.867,0.95857
786013801,1067331159,FB,FB,29209,21177,19993,29205,21162,20002,0.996,0.994608
786013801,1067331159,FB,FB,29296,21606,20040,29284,21611,20020,0.939,0.973878
786013801,1067331159,FB,FB,30296,21590,20035,30294,21610,20045,0.989,0.810869
786013801,1067331159,FB,FB,30888,20540,19965,30884,20542,19942,0.941,0.631584
786013801,1067331159,FB,FB,28644,21643,19956,28679,21634,19961,0.934,0.65201
786013801,1067331159,FB,FB,30034,21970,19680,30032,21972,19659,0.984,0.761712
786013801,1067331159,FB,FB,30314,21612,19947,30310,21627,19942,0.979,0.910527
786013801,1067331159,FB,FB,30335,21039,20183,30327,21043,20191,0.873,0.968066
786013801,1067331159,FB,FB,30217,21019,20206,30209,21036,20209,0.979,0.970533
786013801,1067331159,FB,FB,31404,20623,19316,31430,20611,19319,0.979,0.77048
786013801,1067331159,FB,FB,31394,20608,19306,31400,20604,19290,0.912,0.784
786013801,1067331159,FB,FB,31285,20655,19598,31295,20650,19608,0.981,0.969904
786013801,1067331159,FB,FB,30252,21040,20193,30262,21014,20206,0.997,0.871505
786013801,1067331159,FB,FB,30048,22112,20241,30054,22111,20221,0.977,0.967146
786013801,1067331159,FB,FB,28795,22263,20287,28805,22281,20305,0.978,0.94946
786013801,1067331159,FB,FB,29561,21253,20152,29551,21235,20155,0.993,0.81505
786013801,1067331159,FB,FB,29708,21276,20117,29678,21284,20135,0.995,0.606122
786013801,1067331159,FB,FB,29804,21508,20329,29814,21493,20329,0.917,0.984699
786013801,1067331159,FB,FB,30524,21288,20264,30542,21301,20265,0.989,0.955842
786013801,1067331159,FB,FB,31326,20651,19559,31340,20646,19569,0.969,0.916901
786013801,1067331159,FB,FB,31314,20499,19449,31301,20499,19456,0.99,0.918186
786013801,1067331159,FB,FB,29609,21784,19982,29620,21797,19997,0.983,0.963091
786013801,1067331159,FB,FB,29607,21823,19985,29610,21812,20002,0.968,0.883415
786013801,1067331159,FB,FB,29939,21564,20131,29944,21533,20145,0.982,0.528711
786013801,1067331159,FB,FB,29329,21562,20146,29315,21549,20154,0.871,0.718971
786013801,1067331159,FB,FB,30867,20728,19838,30868,20733,19857,0.99,0.988448
786013801,1067331159,FB,FB,30328,21914,19688,30344,21928,19696,0.992,0.954387
786013801,1067331159,FB,FB,30356,21933,19664,30351,21948,19684,0.99,0.942182
786013801,1067331159,FB,FB,30357,21266,20272,30342,21265,20256,0.965,0.427227
786013801,1067331159,FB,FB,28420,22268,19748,28437,22276,19774,0.976,0.706199
786013801,1067331159,FB,FB,28525,22800,20166,28530,22787,20178,0.982,0.997504
786013801,1067331159,FB,FB,31360,20545,19221,31380,20557,19235,0.985,0.629585
786013801,1067331159,FB,FB,28401,22689,20432,28397,22672,20429,0.968,0.939312
786013801,1067331159,FB,FB,30903,20677,20224,30909,20677,20202,0.972,0.9574
786013801,1067331159,FB,FB,30280,20488,20255,30259,20481,20247,0.981,0.852566
786013801,1067331159,FB,FB,28922,22432,20287,28950,22417,20290,0.986,0.608595
786013801,1067331159,FB,FB,29419,21905,20171,29416,21907,20186,0.947,0.982468
786013801,1067331159,FB,FB,30389,21643,19663,30410,21654,19684,0.988,0.901131
786013801,1067331159,FB,FB,31166,20785,19776,31149,20796,19761,0.98,0.721986
786013801,1067331159,FB,FB,29973,22241,20256,29982,22236,20238,0.923,0.829655
786013801,1067331159,FB,FB,29927,21644,20141,29911,21645,20138,0.976,0.91211
786013801,1067331159,FB,FB,30284,21870,20560,30281,21868,20578,0.975,0.938422
786013801,1067331159,FB,FB,29277,21172,19941,29296,21168,19952,0.961,0.928823
786013801,1067331159,FB,FB,29909,21542,20245,29916,21527,20248,0.976,0.831812
786013801,1067331159,FB,FB,29973,20720,20059,29978,20726,20087,0.989,0.45834503
786013801,1067331159,FB,FB,30805,20641,19904,30823,20630,19896,0.983,0.91612
786013801,1067331159,FB,FB,30891,20670,19781,30906,20672,19795,0.661,0.999
786013801,1067331159,FB,FB,28634,21634,20101,28640,21611,20098,0.937,0.928978
786013801,1067331159,FB,FB,30809,20754,20324,30824,20768,20324,0.993,0.982591
786013801,1067331159,FB,FB,29422,21948,20149,29423,21964,20153,0.988,0.960306
786013801,1067331159,FB,FB,29093,22617,20426,29089,22628,20413,0.924,0.865217
786013801,1067331159,FB,FB,30424,21815,20578,30434,21795,20589,0.98,0.994627
786013801,1067331159,FB,FB,30397,21814,20544,30401,21803,20529,0.985,0.875883
786013801,1067331159,FB,FB,30436,21393,20012,30434,21395,19994,0.956,0.920855
786013801,1067331159,FB,FB,30289,20495,20307,30279,20513,20300,0.961,0.759185
786013801,1067331159,FB,FB,29205,21282,20056,29199,21283,20074,0.984,0.977875
786013801,1067331159,FB,FB,30099,21997,20258,30093,22006,20245,0.973,0.943627
786013801,1067331159,FB,FB,30532,22109,21015,30532,22104,20997,0.969,0.985493
786013801,1067331159,FB,FB,30468,21371,20416,30481,21382,20422,0.991,0.950967
786013801,1067331159,FB,FB,30169,21892,20393,30167,21870,20378,0.95,0.911337
786013801,1067331159,FB,FB,28448,22801,20351,28465,22789,20328,0.983,0.873396
786013801,1067331159,FB,FB,29922,21635,20280,29908,21647,20289,0.91,0.472081
786013801,1067331159,FB,FB,29651,21524,20335,29649,21542,20327,0.94,0.944
786013801,1067331159,FB,FB,29971,21806,20673,29955,21800,20670,0.976,0.631371
786013801,1067331159,FB,FB,30221,21040,20154,30200,21036,20155,0.942,0.980739
786013801,1067331159,FB,FB,30349,21020,20142,30347,21008,20136,0.965,0.850144
786013801,1067331159,FB,FB,30003,22053,20361,29998,22048,20376,0.979,0.973754
786013801,1067331159,FB,FB,30373,21753,19604,30347,21773,19595,0.977,0.731327
786013801,1067331159,FB,FB,28864,22490,20330,28864,22506,20324,0.988,0.992549
786013801,1067331159,FB,FB,30145,20166,20074,30163,20175,20064,0.991,0.668501
695671851,1067331159,FB,FB,23443,20393,19525,23426,20415,19523,0.963,0.317225
695671851,1067331159,FB,FB,23554,21957,20050,23581,21960,20053,0.968,0.929741
695671851,1067331159,FB,FB,23762,21847,19677,23741,21843,19678,0.997,0.779248
695671851,1067331159,FB,FB,23590,21908,20073,23601,21897,20057,0.973,0.954548
695671851,1067331159,FB,FB,23441,21698,19868,23437,21719,19852,0.978,0.979535
695671851,1067331159,FB,FB,22906,19513,18856,22896,19540,18851,0.982,0.909849
695671851,1067331159,FB,FB,23742,21925,19676,23730,21913,19680,0.881,0.923199
695671851,1067331159,FB,FB,23446,20121,19419,23444,20131,19395,0.963,0.973954
695671851,1067331159,FB,FB,23869,20781,19746,23892,20774,19736,0.945,0.881934
695671851,1067331159,FB,FB,23562,21714,19902,23584,21694,19887,0.991,0.598579
695671851,1067331159,FB,FB,22994,19624,18768,22986,19640,18779,0.984,0.961627
695671851,1067331159,FB,FB,23716,21889,19659,23710,21872,19670,0.897,0.993021
695671851,1067331159,FB,FB,23866,20724,19819,23849,20715,19828,0.996,0.961073
695671851,1067331159,FB,FB,23120,21213,19739,23126,21229,19744,0.99,0.83412
695671851,1067331159,FB,FB,24211,21506,20039,24190,21507,20038,0.964,0.954047
695671851,1067331159,FB,FB,23358,20855,19868,23350,20870,19875,0.95,0.871874
695671851,1067331159,FB,FB,23364,20201,19528,23401,20199,19511,0.595,0.184175
695671851,1067331159,FB,FB,23203,20612,19783,23196,20602,19771,0.861,0.958301
695671851,1067331159,FB,FB,23121,21175,19660,23135,21172,19647,0.974,0.98405
695671851,1067331159,FB,FB,22982,19656,18920,22977,19610,18922,0.994,0.609012
695671851,1067331159,FB,FB,24372,21665,19839,24385,21651,19854,0.968,0.930727
695671851,1067331159,FB,FB,23172,20582,19769,23188,20595,19766,0.941,0.468505
695671851,1067331159,FB,FB,22994,19916,18862,22989,19937,18877,0.985,0.940547
695671851,1067331159,FB,FB,23019,19476,18773,23041,19484,18775,0.982,0.995256
695671851,1067331159,FB,FB,23761,21685,19597,23764,21662,19602,0.983,0.746131
695671851,1067331159,FB,FB,24367,21593,19740,24352,21607,19738,0.883,0.967031
695671851,1067331159,FB,FB,22990,19493,18696,23013,19487,18696,0.981,0.938101
695671851,1067331159,FB,FB,23012,19535,18756,23025,19549,18768,0.994,0.918887
695671851,1067331159,FB,FB,23063,19582,18767,23064,19580,18795,0.986,0.79812
695671851,1067331159,FB,FB,23394,20969,19864,23383,20964,19839,0.995,0.928321
695671851,1067331159,FB,FB,23712,21742,19565,23695,21731,19563,0.984,0.930604
695671851,1067331159,FB,FB,23822,21932,19638,23813,21921,19625,0.95,0.97308
695671851,1067331159,FB,FB,23621,21549,19621,23614,21550,19605,0.976,0.98927
695671851,1067331159,FB,FB,23388,20904,19808,23388,20926,19815,0.914,0.490951
695671851,1067331159,FB,FB,24182,21385,19933,24182,21404,19917,0.98,0.98049
695671851,1067331159,FB,FB,24148,21908,19923,24151,21928,19919,0.982,0.97229
695671851,1067331159,FB,FB,23886,21031,19801,23888,21026,19782,0.976,0.975425
695671851,1067331159,FB,FB,22982,21115,19687,22983,21129,19694,0.83,0.922
695671851,1067331159,FB,FB,22773,21371,19334,22761,21370,19321,0.862,0.978347
695671851,1067331159,FB,FB,23464,20870,19863,23490,20869,19866,0.987,0.881859
695671851,1067331159,FB,FB,22786,21391,19381,22818,21407,19385,0.992,0.816691
695671851,1067331159,FB,FB,22795,21401,19339,22806,21415,19334,0.98,0.991787
695270840,1067331159,FB,FB,30327,20159,20050,30344,20165,20055,0.976,0.738884
695270840,1067331159,FB,FB,30082,20012,20121,30101,20022,20127,0.971,0.879471
695270840,1067331159,FB,FB,28357,21815,20155,28357,21784,20144,0.979,0.47566634
695270840,1067331159,FB,FB,28354,22185,19984,28354,22206,20005,0.983,0.694368
695270840,1067331159,FB,FB,30311,20079,19984,30295,20061,19968,0.985,0.88102
695270840,1067331159,FB,FB,28594,22086,19692,28587,22090,19708,0.964,0.97943
695270840,1067331159,FB,FB,28257,22126,20001,28241,22135,20016,0.976,0.928361
695270840,1067331159,FB,FB,28272,22116,20105,28270,22126,20084,0.885,0.963044
695270840,1067331159,FB,FB,28254,22099,20066,28257,22123,20073,0.981,0.769334
695270840,1067331159,FB,FB,30293,20153,19932,30301,20172,19928,0.915,0.480808
695270840,1067331159,FB,FB,30290,20122,19905,30285,20117,19889,0.98,0.889085
695270840,1067331159,FB,FB,29120,21185,20022,29130,21202,20027,0.984,0.967594
695270840,1067331159,FB,FB,30179,20058,19825,30170,20073,19834,0.991,0.959257
695270840,1067331159,FB,FB,29600,20910,19893,29622,20893,19873,0.99,0.61577
695270840,1067331159,FB,FB,29650,20881,19893,29633,20889,19876,0.992,0.88819
697355847,1067331159,FB,FB,23687,22224,20281,23683,22208,20249,0.982,0.613834
697355847,1067331159,FB,FB,23156,22077,20255,23172,22055,20252,0.967,0.937345
697355847,1067331159,FB,FB,23157,21237,19802,23150,21247,19792,0.959,0.93354
697355847,1067331159,FB,FB,23115,21252,19827,23116,21244,19804,0.981,0.905418
697355847,1067331159,FB,FB,23754,22267,20342,23754,22283,20332,0.992,0.991272
697355847,1067331159,FB,FB,23154,22133,20304,23181,22138,20322,0.509,0.206642
664235541,1067331159,FB,FB,28349,21293,19987,28348,21260,19965,0.975,0.770638
664235541,1067331159,FB,FB,28644,21414,20152,28638,21432,20153,0.964,0.847965
664235541,1067331159,FB,FB,28530,21306,19996,28532,21287,20004,0.962,0.999251
664235541,1067331159,FB,FB,29930,20755,20074,29948,20738,20097,0.978,0.905353
664235541,1067331159,FB,FB,29797,20523,19701,29811,20538,19706,0.986,0.962914
664235541,1067331159,FB,FB,28024,22178,20272,28042,22187,20266,0.967,0.989579
664235541,1067331159,FB,FB,28167,22263,19988,28173,22279,19994,0.929,0.860664
