bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
1131836121,1159403919,FB,FB,22397,21557,18968,22405,21565,18977,0.958,0.999842
1131836121,1159403919,FB,FB,22874,21885,20401,22856,21894,20404,0.839,0.892352
1131836121,1159403919,FB,FB,29533,20287,19595,29533,20271,19574,0.857,0.885084
1131836121,1159403919,FB,FB,22308,21112,19569,22319,21123,19571,0.972,0.862171
1131836121,1159403919,FB,FB,28802,19505,19818,28825,19526,19806,0.939,0.705411
1131836121,1159403919,FB,FB,22837,22008,20355,22822,21999,20350,0.638,0.934
1131836121,1159403919,FB,FB,21783,21017,20913,21787,21030,20918,0.895,0.942685
1131836121,1159403919,FB,FB,29940,20653,19906,29952,20646,19896,0.983,0.923159
1131836121,1159403919,FB,FB,28471,20818,19702,28461,20820,19707,0.911,0.93215
1131836121,1159403919,FB,FB,27755,21798,19795,27759,21806,19782,0.855,0.820765
1131836121,1159403919,FB,FB,22417,21618,18903,22424,21628,18896,0.864,0.94
1131836121,786994048,FB,FB,21616,19934,20023,21623,19937,20030,0.844,0.997966
1131836121,786994048,FB,FB,22100,20321,20052,22103,20331,20049,0.96,0.99147
1131836121,786994048,FB,FB,21932,22324,21001,21925,22335,21001,0.98,0.813638
1131836121,786994048,FB,FB,22503,21606,18726,22511,21589,18723,0.955,0.990493
1131836121,786994048,FB,FB,29948,20551,19887,29949,20527,19863,0.97,0.751592
1131836121,786994048,FB,FB,21843,19735,20188,21843,19744,20200,0.553,0.499906
1131836121,786994048,FB,FB,28497,20814,19615,28484,20818,19604,0.81,0.95
1131836121,786994048,FB,FB,29942,20513,19879,29942,20512,19858,0.954,0.860312
1131836121,786994048,FB,FB,22729,21681,20054,22738,21688,20060,0.973,0.93808
1131836121,786994048,FB,FB,22857,21739,20242,22869,21730,20237,0.993,0.776964
1131836121,786994048,FB,FB,21727,19819,20134,21720,19830,20146,0.936,0.907578
1131836121,786994048,FB,FB,22030,22606,21057,22037,22600,21072,0.972,0.92336
1131836121,786994048,FB,FB,29523,20419,19642,29550,20411,19667,0.87,0.529454
1131836121,786994048,FB,FB,22261,21393,20671,22255,21386,20679,0.968,0.915803
1131836121,786994048,FB,FB,21782,19854,20188,21761,19850,20185,0.943,0.902594
1131836121,786994048,FB,FB,21888,20549,19893,21876,20534,19889,0.823,0.956
1131836121,786994048,FB,FB,29454,20881,19817,29448,20890,19811,0.871,0.982446
1131836121,786994048,FB,FB,29546,20503,19775,29531,20476,19755,0.953,0.560314
1131836121,786994048,FB,FB,29551,20412,19526,29541,20409,19517,0.842,0.864077
1131836121,786994048,FB,FB,22520,21147,19403,22539,21151,19382,0.747,0.986
1131836121,786994048,FB,FB,21801,21376,20865,21777,21373,20865,0.955,0.60006
1131836121,786994048,FB,FB,29081,19770,19678,29065,19770,19677,0.794,0.793
1131836121,786994048,FB,FB,29940,20653,19906,29945,20639,19926,0.983,0.581511
1131836121,786994048,FB,FB,22033,20267,20007,22050,20251,20008,0.822,0.846933
1131836121,786994048,FB,FB,28471,20818,19702,28469,20812,19692,0.911,0.859197
1131836121,786994048,FB,FB,29581,20937,19865,29579,20932,19872,0.941,0.984351
1131836121,786994048,FB,FB,28936,19521,19900,28930,19518,19888,0.927,0.938325
1131836121,786994048,FB,FB,29530,20907,19891,29534,20888,19872,0.605,0.365
1131836121,786994048,FB,FB,29260,22302,19570,29249,22310,19575,0.604,0.848
1131836121,755950242,FB,FB,21616,19934,20023,21611,19937,20036,0.844,0.771477
1131836121,755950242,FB,FB,22333,22613,20975,22340,22590,20972,0.911,0.904805
1131836121,755950242,FB,FB,28022,19209,18765,28018,19205,18754,0.881,0.996073
1131836121,755950242,FB,FB,21557,20510,21068,21549,20514,21051,0.797,0.446774
1131836121,755950242,FB,FB,27767,21712,19774,27754,21711,19771,0.694,0.853
1131836121,755950242,FB,FB,28175,19989,19101,28160,19988,19106,0.876,0.904006
1131836121,755950242,FB,FB,21711,19840,20075,21716,19854,20066,0.953,0.94599
1131836121,755950242,FB,FB,28073,19965,19078,28073,19977,19084,0.848,0.993091
1131836121,755950242,FB,FB,23971,21503,19961,23960,21503,19961,0.997,0.899846
1131836121,755950242,FB,FB,22857,21739,20242,22865,21741,20230,0.993,0.892581
1131836121,755950242,FB,FB,22801,21960,19113,22807,21942,19109,0.807,0.472859
1131836121,755950242,FB,FB,27357,20131,18962,27375,20129,18961,0.779,0.627
1131836121,755950242,FB,FB,21502,20580,21128,21495,20585,21116,0.988,0.803981
1131836121,755950242,FB,FB,27306,20187,19001,27319,20189,19008,0.98,0.777268
1131836121,755950242,FB,FB,22261,21393,20671,22250,21423,20662,0.968,0.923343
1131836121,755950242,FB,FB,23302,22714,20779,23299,22737,20779,0.966,0.941642
1131836121,755950242,FB,FB,28337,19742,19094,28336,19757,19086,0.922,0.742635
1131836121,755950242,FB,FB,22884,21986,20480,22878,22006,20488,0.965,0.920264
1131836121,755950242,FB,FB,23035,22656,20258,23035,22668,20264,0.842,0.938476
1131836121,755950242,FB,FB,27056,22061,19798,27073,22071,19788,0.953,0.881177
1131836121,755950242,FB,FB,27043,22018,19805,27043,22014,19816,0.95,0.99485
1131836121,755950242,FB,FB,22324,21475,20587,22310,21480,20601,0.819,0.878746
1131836121,755950242,FB,FB,22921,22627,20254,22930,22638,20258,0.956,0.951645
1131836121,755950242,FB,FB,28772,19686,19791,28785,19686,19785,0.969,0.950141
1131836121,755950242,FB,FB,27457,21155,19518,27444,21160,19519,0.958,0.990459
1131836121,755950242,FB,FB,22837,22008,20355,22834,21988,20350,0.638,0.411
1131836121,755950242,FB,FB,22065,20779,19795,22079,20792,19824,0.981,0.896342
1131836121,755950242,FB,FB,21801,21376,20865,21803,21361,20854,0.955,0.726909
1131836121,755950242,FB,FB,22587,23099,20439,22579,23099,20422,0.927,0.958546
1131836121,755950242,FB,FB,22724,22507,20382,22734,22515,20390,0.796,0.79
1131836121,755950242,FB,FB,27314,21720,19824,27315,21733,19824,0.941,0.935436
1131836121,755950242,FB,FB,27755,21798,19795,27758,21788,19782,0.855,0.808659
1131836121,755950242,FB,FB,21803,21340,21049,21817,21328,21053,0.977,0.964327
1131836121,1129396529,FB,FB,29925,20951,19935,29947,20943,19940,0.549,0.484925
1131836121,1129396529,FB,FB,30551,21316,20482,30556,21319,20470,0.937,0.665311
1131836121,1129396529,FB,FB,23025,19877,19290,23043,19873,19289,0.917,0.835074
1131836121,1129396529,FB,FB,22770,19061,19296,22775,19061,19311,0.726,0.994
1131836121,1129396529,FB,FB,23061,19669,19283,23054,19683,19278,0.955,0.948794
1131836121,1129396529,FB,FB,23922,21263,19906,23920,21260,19886,0.955,0.984765
1131836121,1129396529,FB,FB,23881,20341,19527,23891,20350,19515,0.994,0.45078
1131836121,1129396529,FB,FB,23364,20142,19530,23363,20135,19518,0.838,0.973344
1131836121,1129396529,FB,FB,23231,18658,19396,23223,18672,19398,0.647,0.842
1131836121,1129396529,FB,FB,23806,20950,18633,23800,20974,18654,0.983,0.767466
1131836121,1129396529,FB,FB,23732,21037,18494,23730,21033,18527,0.993,0.924938
1131836121,1129396529,FB,FB,23861,20711,19103,23855,20707,19109,0.971,0.960821
1131836121,1129396529,FB,FB,23910,20721,19127,23906,20731,19127,0.993,0.982517
1131836121,1129396529,FB,FB,23556,21241,19849,23574,21234,19847,0.93,0.752704
1131836121,1129396529,FB,FB,23926,20974,19171,23931,20990,19182,0.997,0.991893
1131836121,1129396529,FB,FB,29973,20787,19936,29978,20789,19920,0.997,0.980366
1131836121,1129396529,FB,FB,23894,20943,19118,23889,20946,19136,0.985,0.939874
1131836121,1129396529,FB,FB,22910,19394,19245,22902,19406,19234,0.821,0.919
1131836121,1129396529,FB,FB,29260,22302,19570,29250,22288,19562,0.604,0.862
1131836121,850182049,FB,FB,23870,20873,18944,23851,20876,18924,0.991,0.45266044
1131836121,850182049,FB,FB,23898,20826,19052,23876,20823,19052,0.991,0.935461
1131836121,850182049,FB,FB,24973,21751,20000,24975,21730,20006,0.972,0.896763
1131836121,850182049,FB,FB,30551,21316,20482,30551,21303,20460,0.937,0.753169
1131836121,850182049,FB,FB,30876,21760,20578,30856,21762,20587,0.868,0.866879
1131836121,850182049,FB,FB,29412,22243,19654,29416,22247,19659,0.915,0.97131
1131836121,850182049,FB,FB,24320,22040,19958,24300,22055,19968,0.988,0.331371
1131836121,850182049,FB,FB,22770,19061,19296,22761,19074,19300,0.726,0.991
1131836121,850182049,FB,FB,23377,21377,19883,23382,21386,19895,0.8,0.486617
1131836121,850182049,FB,FB,22908,18422,18940,22933,18426,18972,0.736,0.609
1131836121,850182049,FB,FB,21982,20255,19957,22002,20267,19960,0.954,0.479932
1131836121,850182049,FB,FB,29141,21566,20118,29156,21579,20127,0.925,0.972083
1131836121,850182049,FB,FB,28304,22777,20395,28321,22777,20394,0.981,0.936323
1131836121,850182049,FB,FB,23801,20452,19441,23803,20464,19452,0.908,0.965186
1131836121,850182049,FB,FB,23046,18689,19372,23056,18699,19374,0.966,0.678304
1131836121,850182049,FB,FB,22809,19354,19302,22810,19363,19291,0.94,0.64778
1131836121,850182049,FB,FB,23284,20052,18540,23304,20063,18539,0.934,0.91751
1131836121,850182049,FB,FB,29117,21549,20205,29113,21550,20221,0.866,0.681451
1131836121,850182049,FB,FB,23364,20142,19530,23378,20151,19529,0.838,0.985079
1131836121,850182049,FB,FB,28960,22976,20648,28969,22971,20658,0.966,0.789323
1131836121,850182049,FB,FB,23190,18331,19031,23190,18358,19033,0.941,0.973633
1131836121,850182049,FB,FB,24132,21373,19526,24133,21370,19547,0.694,0.708
1131836121,850182049,FB,FB,23716,20972,18516,23735,20963,18501,0.992,0.918871
1131836121,850182049,FB,FB,23806,20950,18633,23805,20946,18654,0.983,0.695341
1131836121,850182049,FB,FB,23732,21037,18494,23755,21036,18479,0.993,0.824896
1131836121,850182049,FB,FB,22844,19344,19255,22832,19352,19255,0.912,0.849437
1131836121,850182049,FB,FB,30617,20735,20459,30620,20750,20455,0.958,0.697149
1131836121,850182049,FB,FB,29940,20653,19906,29954,20647,19913,0.983,0.97131
1131836121,850182049,FB,FB,28899,22973,20696,28916,22970,20703,0.964,0.830312
1131836121,850182049,FB,FB,22840,18900,19306,22835,18889,19315,0.931,0.983476
1131836121,850182049,FB,FB,23926,20974,19171,23924,20975,19192,0.997,0.952518
1131836121,850182049,FB,FB,22033,20267,20007,22036,20269,19994,0.822,0.980859
1131836121,850182049,FB,FB,23894,20943,19118,23879,20941,19124,0.985,0.966842
1131836121,850182049,FB,FB,29260,22302,19570,29254,22294,19575,0.604,0.927
1131836121,1100797044,FB,FB,25959,20140,18345,25956,20135,18354,0.816,0.685
1131836121,1100797044,FB,FB,21865,24546,21798,21881,24554,21804,0.889,0.999415
1131836121,1100797044,FB,FB,21872,24432,21817,21883,24441,21831,0.942,0.965495
1131836121,1100797044,FB,FB,19960,23467,22465,19966,23466,22475,0.948,0.875008
1131836121,1100797044,FB,FB,25633,20141,17650,25620,20154,17643,0.828,0.930521
1131836121,1100797044,FB,FB,19809,24020,22555,19801,24033,22563,0.79,0.776
1131836121,1100797044,FB,FB,27493,18802,17827,27508,18800,17818,0.631,0.776
1131836121,1100797044,FB,FB,20441,23885,22687,20436,23866,22683,0.95,0.856982
1131836121,1100797044,FB,FB,25912,20216,18350,25919,20213,18340,0.938,0.993763
1131836121,1100797044,FB,FB,25699,20942,18287,25691,20937,18295,0.947,0.965298
1131836121,1100797044,FB,FB,20441,22355,22059,20430,22355,22044,0.973,0.837943
1131836121,1100797044,FB,FB,22024,24335,21755,22027,24343,21764,0.884,0.965262
1131836121,1100797044,FB,FB,25896,20623,18744,25885,20632,18753,0.903,0.944963
1131836121,1100797044,FB,FB,20697,24806,22681,20706,24796,22676,0.9,0.98485
1131836121,1100797044,FB,FB,25969,21143,18867,25975,21163,18853,0.92,0.817883
1131836121,1100797044,FB,FB,20240,24515,22721,20247,24513,22713,0.857,0.990726
1131836121,1100797044,FB,FB,19873,24009,22596,19887,24030,22602,0.92,0.90257
1131836121,1100797044,FB,FB,20456,22406,22000,20453,22412,22008,0.952,0.92456
1131836121,1100797044,FB,FB,20349,23113,22013,20345,23123,22017,0.861,0.834061
1131836121,1100797044,FB,FB,25943,18545,17008,25950,18561,16990,0.865,0.769492
1131836121,1100797044,FB,FB,22544,23872,21529,22540,23871,21518,0.818,0.857445
1131836121,1100797044,FB,FB,22097,23567,21420,22101,23576,21410,0.969,0.928307
1131836121,1100797044,FB,FB,20117,24246,22824,20130,24239,22823,0.824,0.998
1131836121,1100797044,FB,FB,25844,21067,19018,25854,21051,19018,0.938,0.79286
1131836121,1100797044,FB,FB,25896,20327,18500,25887,20331,18487,0.953,0.726184
1131836121,1100797044,FB,FB,26130,19526,17557,26140,19537,17558,0.917,0.875449
1131836121,1100797044,FB,FB,20129,24480,22732,20115,24470,22728,0.99,0.916526
1131836121,1100797044,FB,FB,27033,19651,17717,27043,19658,17707,0.956,0.904486
1131836121,1100797044,FB,FB,27143,19448,17817,27145,19433,17820,0.897,0.99754
1131836121,1100797044,FB,FB,20544,24770,22758,20525,24768,22771,0.939,0.941079
1131836121,1100797044,FB,FB,22066,23649,21481,22070,23649,21490,0.725,0.933
1131836121,1100797044,FB,FB,25787,21446,18559,25796,21455,18550,0.844,0.900811
1131836121,1100797044,FB,FB,26398,20244,18081,26415,20244,18092,0.84,0.400986
1131836121,1100797044,FB,FB,25800,21396,18534,25814,21380,18527,0.883,0.631333
1131836121,1100797044,FB,FB,19906,22857,21550,19917,22856,21553,0.889,0.907945
1131836121,1100797044,FB,FB,20960,24744,22642,20940,24749,22632,0.915,0.770259
1131836121,1100797044,FB,FB,27149,19475,17707,27156,19475,17693,0.898,0.866393
1131836121,1100797044,FB,FB,22123,23793,21726,22105,23798,21734,0.94,0.998268
1131836121,1100797044,FB,FB,25957,19083,17114,25953,19066,17114,0.862,0.894554
1131836121,1100797044,FB,FB,25976,20915,19081,25976,20919,19069,0.939,0.636153
1131836121,1100797044,FB,FB,22380,23897,21639,22387,23885,21639,0.91,0.820351
1131836121,846991524,FB,FB,28348,19275,19317,28348,19275,19342,0.902,0.939934
1131836121,846991524,FB,FB,28175,19989,19101,28168,20005,19094,0.876,0.826385
1131836121,846991524,FB,FB,28073,19965,19078,28062,19958,19065,0.848,0.931449
1131836121,846991524,FB,FB,26472,20129,18171,26486,20128,18169,0.956,0.969022
1131836121,846991524,FB,FB,27357,20131,18962,27349,20139,18993,0.779,0.787
1131836121,846991524,FB,FB,27306,20187,19001,27307,20195,19008,0.98,0.70278
1131836121,846991524,FB,FB,27209,20211,19002,27215,20223,19012,0.952,0.769586
1131836121,846991524,FB,FB,27869,19189,17905,27855,19210,17916,0.729,0.420677
1131836121,846991524,FB,FB,27446,18778,17597,27446,18771,17605,0.9,0.991881
1131836121,846991524,FB,FB,27160,20429,18772,27147,20419,18786,0.958,0.947468
1131836121,846991524,FB,FB,20217,22611,21723,20221,22620,21725,0.837,0.811667
1131836121,846991524,FB,FB,26148,21105,19298,26156,21105,19287,0.977,0.94606
1131836121,846991524,FB,FB,27668,20070,18829,27652,20058,18847,0.957,0.849349
1131836121,846991524,FB,FB,27627,20055,18828,27638,20046,18834,0.953,0.94451
1131836121,846991524,FB,FB,27212,21808,19833,27224,21803,19832,0.938,0.95524
1131836121,846991524,FB,FB,27123,19372,18212,27119,19378,18204,0.937,0.954364
1131836121,846991524,FB,FB,21489,21100,20980,21499,21096,20994,0.866,0.460057
1131836121,846991524,FB,FB,21567,20800,21126,21560,20797,21141,0.813,0.984
1131836121,846991524,FB,FB,26532,20137,18268,26534,20142,18255,0.928,0.926386
1131836121,846991524,FB,FB,27143,19448,17817,27157,19459,17820,0.897,0.996573
1131836121,846991524,FB,FB,22039,23694,21508,22047,23706,21502,0.771,0.896
1131836121,846991524,FB,FB,27009,20022,17824,27030,20020,17826,0.926,0.525403
1131836121,846991524,FB,FB,27489,20961,19410,27480,20938,19397,0.903,0.583434
1131836121,846991524,FB,FB,21525,21199,21069,21519,21213,21078,0.986,0.990336
1225640135,1384277275,FB,FB,30056,23392,20513,30058,23382,20508,0.987,0.998415
1225640135,1384277275,FB,FB,30567,23035,21287,30570,23048,21283,0.969,0.982742
1225640135,1384277275,FB,FB,25469,21307,19782,25451,21286,19792,0.928,0.680257
1225640135,1384277275,FB,FB,24583,20303,18980,24595,20304,18987,0.902,0.793306
1225640135,1384277275,FB,FB,31253,22248,21734,31274,22261,21734,0.875,0.907206
1225640135,1384277275,FB,FB,29394,23308,21074,29390,23309,21084,0.959,0.924784
1225640135,1384277275,FB,FB,25135,20866,19158,25153,20874,19169,0.978,0.960667
1225640135,1384277275,FB,FB,24159,19397,18489,24147,19395,18481,0.954,0.66471
1225640135,1384277275,FB,FB,24489,19271,18512,24498,19286,18519,0.521,0.483243
1225640135,1384277275,FB,FB,31431,22200,21442,31433,22201,21425,0.973,0.959063
1225640135,1384277275,FB,FB,30160,22995,20863,30163,23006,20866,0.981,0.761304
1225640135,1384277275,FB,FB,31470,22499,22003,31471,22499,21987,0.778,0.962
1225640135,1384277275,FB,FB,25026,19667,18509,25015,19666,18522,0.877,0.885469
1225640135,1384277275,FB,FB,31076,22021,21462,31069,22025,21467,0.967,0.876109
1225640135,1384277275,FB,FB,30550,23025,21201,30562,23022,21193,0.96,0.730747
1225640135,1384277275,FB,FB,30052,23308,20624,30046,23292,20622,0.819,0.996171
1225640135,1384277275,FB,FB,30616,23067,21330,30611,23073,21326,0.96,0.767325
1225640135,1100797044,FB,FB,20462,22048,21540,20446,22042,21534,0.867,0.98771
1225640135,1100797044,FB,FB,19847,22349,21949,19832,22358,21949,0.926,0.876499
1225640135,1100797044,FB,FB,21327,23241,21560,21314,23238,21554,0.782,0.812
1225640135,1100797044,FB,FB,26307,20771,18823,26303,20778,18831,0.727,0.824
1225640135,1100797044,FB,FB,26526,18605,17065,26526,18589,17067,0.964,0.958606
1225640135,1100797044,FB,FB,20672,23983,22280,20667,23985,22266,0.932,0.983156
1225640135,1100797044,FB,FB,26249,20810,18969,26263,20816,18963,0.947,0.956475
1225640135,1100797044,FB,FB,20368,24239,22620,20361,24228,22626,0.701,0.946
1225640135,1100797044,FB,FB,21234,23278,21599,21235,23260,21601,0.989,0.972299
1225640135,1100797044,FB,FB,26260,18448,16895,26260,18441,16902,0.918,0.988494
1225640135,1100797044,FB,FB,19906,22298,22022,19880,22283,21997,0.881,0.755964
1225640135,1100797044,FB,FB,19922,22302,22076,19916,22317,22075,0.809,0.918362
1225640135,1100797044,FB,FB,25284,19662,17859,25291,19661,17848,0.735,0.953
1225640135,1100797044,FB,FB,25341,19770,17771,25322,19780,17754,0.897,0.762295
1225640135,1100797044,FB,FB,20399,24337,22781,20401,24325,22788,0.941,0.771072
1225640135,1100797044,FB,FB,26512,18490,16811,26509,18499,16800,0.506,0.343911
1225640135,1100797044,FB,FB,20313,24366,22568,20308,24371,22576,0.884,0.928973
1225640135,1100797044,FB,FB,25738,20506,18534,25742,20493,18525,0.883,0.787151
1225640135,1100797044,FB,FB,19952,22925,22258,19955,22919,22247,0.911,0.964083
1225640135,1100797044,FB,FB,26057,19909,18404,26058,19925,18393,0.892,0.910916
1225640135,1100797044,FB,FB,19894,22546,21983,19895,22556,21991,0.84,0.818
1225640135,1100797044,FB,FB,26065,20147,18439,26047,20139,18440,0.628,0.856
1225640135,1100797044,FB,FB,20242,24412,22494,20235,24419,22498,0.942,0.999025
1225640135,1100797044,FB,FB,20408,23682,22521,20413,23674,22556,0.804,0.55341
1225640135,1100797044,FB,FB,19775,22343,21985,19792,22346,21973,0.921,0.848768
1225640135,1100797044,FB,FB,25700,20265,18297,25709,20249,18308,0.857,0.503944
1225640135,1100797044,FB,FB,19966,22806,22218,19976,22803,22205,0.898,0.92851
1225640135,1100797044,FB,FB,21494,24353,21629,21505,24367,21637,0.947,0.980092
1225640135,1446234552,FB,FB,21365,23291,21533,21381,23281,21526,0.842,0.752
1225640135,1446234552,FB,FB,27581,20354,18988,27593,20348,18982,0.948,0.896658
1225640135,1446234552,FB,FB,22705,23086,21061,22688,23077,21075,0.952,0.540821
1225640135,1446234552,FB,FB,19896,23078,22476,19887,23087,22474,0.911,0.758312
1225640135,1446234552,FB,FB,28088,18766,18350,28069,18751,18354,0.811,0.818
1225640135,1446234552,FB,FB,21533,23353,21112,21546,23369,21106,0.635,0.651
1225640135,1446234552,FB,FB,21862,22791,21223,21845,22791,21220,0.82,0.666745
1225640135,1446234552,FB,FB,21107,22905,21123,21105,22894,21123,0.672,0.879
1225640135,1446234552,FB,FB,27816,19779,17621,27816,19777,17606,0.829,0.96234
1225640135,1446234552,FB,FB,21320,22273,21193,21311,22277,21188,0.512,0.498775
1225640135,1446234552,FB,FB,21505,23494,21303,21507,23486,21292,0.773,0.996
1225640135,1446234552,FB,FB,21920,22846,21183,21913,22864,21188,0.761,0.867
1225640135,1446234552,FB,FB,27753,19774,17586,27769,19788,17596,0.934,0.843763
1225640135,1446234552,FB,FB,21448,23405,21255,21465,23400,21258,0.984,0.802946
1225640135,1446234552,FB,FB,26313,20834,18907,26324,20842,18915,0.921,0.791483
1225640135,1446234552,FB,FB,22487,23181,21165,22477,23194,21173,0.946,0.988451
1225640135,1446234552,FB,FB,27217,20144,19265,27219,20146,19250,0.854,0.928
1225640135,1446234552,FB,FB,19966,22806,22218,19963,22814,22205,0.898,0.749701
1225640135,786994048,FB,FB,20967,20706,20559,20976,20699,20537,0.963,0.797212
1225640135,786994048,FB,FB,22714,20702,19911,22698,20708,19910,0.991,0.928219
1225640135,786994048,FB,FB,22459,21717,20146,22450,21726,20134,0.74,0.319
1225640135,786994048,FB,FB,29146,22149,19133,29137,22139,19143,0.849,0.867451
1225640135,786994048,FB,FB,21975,20630,20401,21969,20613,20392,0.959,0.849702
1225640135,786994048,FB,FB,22068,20600,20434,22084,20592,20429,0.971,0.741283
1225640135,786994048,FB,FB,20894,20628,20557,20903,20632,20546,0.89,0.889477
1225640135,786994048,FB,FB,22031,20564,20248,22031,20582,20236,0.99,0.886196
1225640135,786994048,FB,FB,22331,21608,19002,22341,21597,19019,0.972,0.785237
1225640135,786994048,FB,FB,28366,22167,19660,28376,22169,19667,0.929,0.980439
1225640135,786994048,FB,FB,28743,20861,19478,28753,20857,19473,0.842,0.990365
1225640135,786994048,FB,FB,23112,21714,20549,23105,21728,20540,0.747,0.945
1225640135,786994048,FB,FB,28537,20152,18957,28523,20130,18946,0.836,0.379
1225640135,786994048,FB,FB,21355,21634,21374,21366,21628,21382,0.991,0.818304
1225640135,786994048,FB,FB,22326,18810,19442,22314,18809,19446,0.945,0.985442
1225640135,786994048,FB,FB,28423,21055,18702,28444,21048,18701,0.857,0.835289
1225640135,5813048182,FB,FB,31329,22840,21678,31307,22829,21682,0.962,0.86725
1225640135,5813048182,FB,FB,31417,22639,21966,31402,22634,21961,0.949,0.922362
1225640135,5813048182,FB,FB,31368,24444,22496,31382,24441,22510,0.965,0.399495
1225640135,5813048182,FB,FB,31943,23907,22646,31928,23903,22643,0.97,0.964106
1225640135,5813048182,FB,FB,31884,23908,22600,31876,23898,22614,0.946,0.753247
1225640135,5813048182,FB,FB,25277,19707,17863,25262,19710,17871,0.639,0.955
1225640135,5813048182,FB,FB,25738,20506,18534,25752,20509,18525,0.883,0.658211
1225640135,5813048182,FB,FB,32045,23719,22617,32042,23716,22625,0.548,0.491355
1225640135,5813048182,FB,FB,25697,19543,17195,25696,19528,17189,0.939,0.861117
1225640135,5813048182,FB,FB,25613,18532,16903,25610,18529,16918,0.859,0.960767
1225640135,5813048182,FB,FB,31153,22470,21880,31151,22479,21872,0.91,0.892041
1225640135,5813048182,FB,FB,25005,18235,16992,25002,18244,16997,0.966,0.98435
1225640135,755950242,FB,FB,27090,22085,19720,27084,22080,19726,0.902,0.969849
1225640135,755950242,FB,FB,29780,19393,19596,29790,19417,19610,0.911,0.696245
1225640135,755950242,FB,FB,28552,20128,19639,28559,20136,19629,0.933,0.878547
1225640135,755950242,FB,FB,27581,20354,18988,27584,20347,18995,0.948,0.981803
1225640135,755950242,FB,FB,29002,20446,19354,29002,20451,19366,0.95,0.949608
1225640135,755950242,FB,FB,23067,22259,20344,23081,22259,20338,0.823,0.434
1225640135,755950242,FB,FB,22853,22747,20169,22845,22737,20181,0.944,0.990076
1225640135,755950242,FB,FB,28564,19224,19789,28556,19230,19796,0.742,0.464315
1225640135,755950242,FB,FB,22958,22689,20632,22940,22683,20635,0.854,0.685087
1225640135,755950242,FB,FB,21961,21643,21032,21996,21629,21048,0.883,0.94386
1225640135,755950242,FB,FB,28092,19916,19250,28098,19928,19256,0.94,0.888311
1225640135,755950242,FB,FB,23506,21988,20408,23499,22003,20408,0.899,0.75348
1225640135,755950242,FB,FB,22310,20148,19822,22301,20139,19826,0.962,0.88372
1225640135,755950242,FB,FB,22068,20600,20434,22077,20605,20440,0.971,0.946448
1225640135,755950242,FB,FB,22621,22557,20481,22638,22549,20474,0.955,0.909589
1225640135,755950242,FB,FB,28366,22167,19660,28359,22167,19669,0.929,0.960402
1225640135,755950242,FB,FB,23078,22321,20335,23074,22322,20347,0.946,0.931495
1225640135,755950242,FB,FB,29124,19215,19302,29129,19201,19297,0.949,0.961687
1225640135,755950242,FB,FB,23527,22464,20126,23531,22466,20112,0.986,0.990158
1225640135,755950242,FB,FB,22709,20581,19972,22722,20585,19989,0.876,0.572504
1225640135,755950242,FB,FB,28537,20152,18957,28527,20170,18955,0.836,0.726
1225640135,755950242,FB,FB,23994,20992,20047,23991,20990,20066,0.976,0.99977
1225640135,755950242,FB,FB,23768,22049,20238,23769,22022,20227,0.953,0.364389
1225640135,755950242,FB,FB,22609,22639,20402,22625,22637,20391,0.977,0.914057
1225640135,755950242,FB,FB,23114,22251,20121,23113,22267,20122,0.539,0.479872
1225640135,846991524,FB,FB,20967,20706,20559,20979,20709,20552,0.963,0.94003
1225640135,846991524,FB,FB,19877,22683,22511,19890,22680,22506,0.875,0.941
1225640135,846991524,FB,FB,27270,21817,19423,27265,21805,19435,0.71,0.741
1225640135,846991524,FB,FB,26307,20771,18823,26321,20786,18831,0.727,0.71
1225640135,846991524,FB,FB,21218,21211,21342,21219,21203,21330,0.73,0.884
1225640135,846991524,FB,FB,26710,21543,19645,26718,21541,19631,0.964,0.877504
1225640135,846991524,FB,FB,27090,22085,19720,27080,22079,19714,0.902,0.980188
1225640135,846991524,FB,FB,20462,22048,21540,20444,22038,21553,0.867,0.873489
1225640135,846991524,FB,FB,27911,21099,19419,27903,21111,19415,0.936,0.940658
1225640135,846991524,FB,FB,21798,22825,21192,21797,22836,21203,0.986,0.889142
1225640135,846991524,FB,FB,22458,21845,20941,22456,21855,20930,0.966,0.822027
1225640135,846991524,FB,FB,28088,18766,18350,28074,18781,18354,0.811,0.698
1225640135,846991524,FB,FB,21862,22791,21223,21853,22784,21233,0.82,0.984286
1225640135,846991524,FB,FB,21328,21731,21375,21347,21731,21385,0.902,0.792083
1225640135,846991524,FB,FB,21533,23353,21112,21510,23359,21095,0.635,0.817
1225640135,846991524,FB,FB,27189,20272,19273,27167,20268,19270,0.93,0.822045
1225640135,846991524,FB,FB,27816,19779,17621,27803,19772,17611,0.829,0.962539
1225640135,846991524,FB,FB,22175,21975,20706,22172,21970,20722,0.97,0.939351
1225640135,846991524,FB,FB,21124,21489,21020,21111,21498,21031,0.941,0.78731
1225640135,846991524,FB,FB,27776,20294,19092,27772,20290,19112,0.9,0.903093
1225640135,846991524,FB,FB,27332,19863,18633,27340,19853,18621,0.925,0.701208
1225640135,846991524,FB,FB,26707,21434,19674,26710,21451,19677,0.993,0.959775
